order_id,order_date,customer_id,product_id,region,sales_amount,quantity,discount
1468,2022-01-15,C1163,P374,east,918.91,1,0.15
1469,2022-04-24,C2028,P304,North,659.71,1,0.05
1470,2022-11-17,C1486,P392,South,969.07,4,0.05
1471,2022-10-19,C2106,P242,North,518.82,3,0.1
1472,2023-01-07,C2191,P411,south,151.91,3,0.15
1473,2022-08-13,C2192,P301,WEST,621.04,1,0.05
1474,2022-01-02,C1198,P431,north,619.23,4,0.05
1475,2022-11-25,C1221,P373,SOUTH,662.42,5,0.1
1476,2022-09-06,C1718,P462,WEST,192.57,1,1.5
1477,2023-05-02,C1452,P438,SOUTH,163.33,5,0.0
1478,2023-04-07,C1634,P442,EAST,961.92,2,0.05
1479,2023-03-27,C1028,P349,East,818.7,5,0.1
1480,2022-03-17,C2120,P249,west,340.63,3,0.15
1481,2023-06-29,C1576,P496,South,500.63,5,0.0
1482,2022-12-06,C1017,P329,WEST,717.48,3,0.05
1483,2022-11-18,C2142,P403,North,644.65,4,0.05
1484,2022-08-18,C1538,P266,South,599.67,2,0.2
1485,2023-03-20,C1941,P215,west,791.4,4,0.05
1486,2024-02-25,C1399,P339,south,894.15,5,0.1
1487,2024-01-24,C1084,P338,WEST,832.12,1,0.0
1488,2024-01-19,C2013,P234,East,749.44,2,0.05
1489,2022-02-16,C2022,P356,North,450.38,4,0.0
1490,2023-05-13,C1326,P337,South,76.33,3,0.05
1491,2023-12-09,C1876,P348,NORTH,160.67,2,0.05
1492,2024-06-14,C1422,P364,east,639.46,4,0.2
1493,2024-02-19,C1310,P415,south,830.59,3,0.05
1494,2022-01-19,C1944,P413,north,108.11,2,0.2
1495,2024-04-23,C1792,P480,west,-736.32,1,0.05
1496,2022-04-10,C1179,P445,WEST,57.03,1,0.15
1497,2023-08-12,C1861,P279,north,107.02,5,0.15
1498,2024-02-19,C1104,P325,north,504.96,1,0.2
1499,2022-09-04,C1955,P245,North,181.05,1,0.15
1500,2024-04-23,C1074,P286,South,783.73,1,0.05
1501,2022-04-09,C1773,P261,east,549.59,1,0.15
1502,2022-06-04,C1611,P310,WEST,829.54,3,0.1
1503,2023-01-12,C1494,P367,North,357.91,1,0.0
1504,2022-07-01,C1970,P236,south,750.35,4,0.05
1505,2022-07-19,C2023,P460,south,645.14,1,0.2
1506,2022-11-23,C1826,P401,south,489.21,1,0.1
1507,2022-11-18,C1881,P338,north,952.87,2,0.15
1508,2022-06-04,C1982,P279,North,808.26,2,0.1
1509,2023-06-04,C1144,P434,north,229.11,1,0.05
1510,2035-01-01,C1037,P282,WEST,351.54,2,0.2
1511,2024-03-26,C1890,P452,East,831.1,1,0.2
1512,2022-08-07,C1063,P464,NORTH,611.15,1,0.05
1513,2022-01-25,,P492,south,394.62,5,0.15
1514,2022-07-26,C1192,P223,south,546.56,2,0.1
1515,2023-04-21,C1465,P391,west,981.94,4,0.2
1516,2022-03-14,C1970,P445,North,238.15,5,0.0
1517,2023-08-14,C1584,P278,north,861.13,2,0.0
1518,2022-03-03,C1133,P433,North,234.26,5,0.1
1519,2024-03-11,C1189,P450,North,509.54,5,0.05
1520,2024-06-05,C1451,P482,North,818.68,5,0.15
1521,2024-06-15,C2114,P302,South,814.0,2,0.1
1522,2023-10-14,C1957,P235,East,257.04,4,0.05
1523,2023-12-16,C1555,P284,north,224.89,4,0.2
1524,2022-03-14,C1191,P309,west,983.36,1,0.1
1525,2022-06-23,C2093,P308,South,141.83,4,1.5
1526,2035-01-01,C2098,P212,WEST,613.9,1,0.0
1527,2022-12-13,C1378,P322,East,195.03,3,0.15
1528,2023-10-29,C1494,P286,north,570.87,1,0.1
1529,2022-06-18,C1143,P215,SOUTH,482.37,2,1.5
1530,2023-12-06,C1052,P476,West,880.94,2,0.05
1531,2024-02-06,C1501,P206,east,545.49,1,0.15
1532,2024-02-01,C1177,P365,East,700.87,2,0.05
1533,2022-10-23,C1403,P492,East,661.82,4,0.15
1534,2023-11-26,C2095,P392,East,473.9,5,0.15
1535,2023-10-25,C1977,P442,NORTH,706.33,5,0.15
1536,,C1042,P343,North,198.44,2,0.0
1537,2023-01-15,C1551,P272,west,312.86,3,0.15
1538,2024-01-19,C1757,P317,south,131.62,2,0.05
1539,2022-04-14,C1251,P456,WEST,964.96,5,0.15
1540,2023-10-03,C1863,P389,SOUTH,242.73,2,0.1
1541,2022-03-11,C1678,P401,north,80.14,4,0.15
1542,2024-04-24,C1660,P234,south,98.07,1,0.05
1543,2022-12-26,C1878,P256,East,736.96,4,0.15
1544,2023-08-18,C1797,P361,east,132.27,3,0.05
1545,2022-12-05,,P310,SOUTH,789.17,4,0.15
1546,2023-02-15,C1951,P402,north,346.97,1,0.15
1547,2023-04-16,C1109,P496,SOUTH,587.62,2,0.15
1548,2022-11-01,C1987,P380,North,969.41,1,0.2
1549,2024-04-05,C1349,P277,West,304.16,3,0.2
1550,2024-03-18,C1603,P377,SOUTH,748.43,2,0.15
1551,2023-01-09,C1401,P224,north,88.77,5,0.05
1552,2022-06-05,C1200,P455,North,131.9,2,0.05
1553,2023-05-22,C1305,P219,east,447.02,1,0.2
1554,2023-05-20,C2172,P319,NORTH,158.34,5,0.0
1555,2022-11-11,C2123,P451,south,923.85,5,0.0
1556,2023-01-13,C1749,P404,NORTH,231.6,1,0.05
1557,2022-05-25,C1370,P269,SOUTH,906.16,4,0.0
1558,2022-08-24,C1791,P333,west,575.16,4,0.15
1559,2022-04-30,C1146,P461,West,549.88,5,0.1
1560,2024-03-11,C1635,P492,north,406.12,1,0.1
1561,,C1513,P397,east,124.79,1,0.2
1562,2023-08-16,C1700,P239,Wst,522.0,2,0.0
1563,2023-07-19,C1664,P431,Wst,190.16,5,1.5
1564,2023-12-15,C1428,P214,EAST,611.81,2,0.15
1565,2022-07-08,C1337,P282,west,428.74,5,0.0
1566,2023-12-28,C1695,P426,EAST,936.6,5,0.1
1567,2024-01-29,C1356,P387,North,333.72,4,0.2
1568,2023-03-23,C1102,P250,South,963.22,1,0.2
1569,2024-05-07,C1530,P474,EAST,776.66,4,0.1
1570,2022-06-14,C1280,P313,North,156.2,2,0.2
1571,2022-12-14,C1812,P471,South,427.52,1,0.15
1572,2023-09-17,C1930,P333,NORTH,395.91,2,0.05
1573,2022-06-11,C1681,P386,SOUTH,748.8,2,0.1
1574,2024-01-25,C1106,P273,south,972.93,5,0.1
1575,2022-05-11,C1290,P200,North,443.85,2,0.1
1576,2024-05-11,C1839,P460,west,415.58,3,0.2
1577,2023-10-18,C1150,P218,north,436.0,3,0.0
1578,2023-07-01,C2167,P289,NORTH,545.12,1,0.15
1579,2022-07-20,,P414,south,60.8,3,0.05
1580,2023-05-08,C1057,P354,North,308.88,5,0.05
1581,2022-04-21,C2171,P268,North,183.3,2,0.2
1582,2022-12-15,C2176,P329,EAST,615.43,4,0.15
1583,2023-08-14,C1358,P440,WEST,847.45,2,0.2
1584,2023-03-04,C1136,P259,south,789.09,4,0.1
1585,2022-05-07,C1546,P467,south,367.78,2,0.15
1586,2024-05-23,C1524,P263,east,999.62,5,0.05
1587,2023-02-27,C1784,P419,EAST,537.92,2,0.2
1588,2022-02-08,C1477,P307,north,84.24,2,0.1
1589,2022-05-15,C1974,P272,west,119.97,4,0.2
1590,2023-03-09,C1460,P440,north,183.55,1,0.2
1591,,C1741,P332,NORTH,239.22,3,0.05
1592,2022-11-19,C1322,P430,North,186.55,5,0.2
1593,2023-10-01,C1274,P289,West,626.15,5,0.1
1594,2024-04-14,C1552,P304,West,542.68,1,0.2
1595,2024-05-11,C2152,P261,NORTH,243.67,4,0.1
1596,2022-10-11,C1451,P444,east,99999.0,1,0.05
1597,2022-09-19,C1969,P331,north,372.82,4,0.0
1598,2023-05-11,C2130,P262,WEST,138.17,2,0.1
1599,2023-07-13,C1334,P322,south,630.43,4,0.0
1600,2022-10-10,C1584,P200,SOUTH,97.77,3,0.05
1601,2023-04-05,C1636,P391,NORTH,283.38,4,0.1
1602,2023-12-24,C2008,P409,south,991.99,3,0.05
1603,2024-03-08,C1416,P437,north,602.44,5,0.15
1604,2024-06-10,C2190,P231,SOUTH,819.44,4,0.15
1605,2022-05-08,C1000,P359,East,626.78,4,0.2
1606,2024-03-27,C1091,P288,SOUTH,823.22,3,0.1
1607,2023-06-12,C1173,P354,West,719.0,1,0.0
1608,2022-04-23,C1567,P253,EAST,350.13,2,0.05
1609,2023-06-21,C2165,P473,NORTH,323.5,2,0.15
1610,2022-04-26,C2107,P316,north,195.78,4,0.05
1611,2022-09-20,C1772,P464,NORTH,472.19,1,0.05
1612,2024-02-14,C1601,P460,North,616.84,1,0.1
1613,2022-09-15,C1718,P384,west,89.81,3,0.1
1614,2022-02-10,C1669,P446,NORTH,614.42,1,0.1
1615,2023-01-12,C1358,P329,SOUTH,235.04,4,0.2
1616,2023-06-26,C1103,P492,North,664.6,2,0.15
1617,2023-11-14,C1404,P435,WEST,267.86,3,0.1
1618,2022-02-13,C1863,P266,West,474.18,3,0.2
1619,2022-07-24,C1891,P365,south,419.31,3,0.0
1620,2035-01-01,C1219,P215,south,215.38,5,0.05
1621,2022-09-03,,P400,SOUTH,682.5,5,0.0
1622,,C1226,P456,SOUTH,602.08,3,0.1
1623,2023-08-05,C1558,P252,South,202.16,5,0.05
1624,2023-08-30,C1085,P409,west,960.04,3,0.05
1625,2024-05-19,,P251,Wst,407.77,4,0.05
1626,2024-03-24,C1257,P337,Wst,317.48,1,0.15
1627,2022-12-16,C1987,P456,WEST,572.64,4,0.1
1628,2023-10-22,C2137,P329,west,387.73,3,0.05
1629,2024-02-29,C1579,P460,North,447.09,2,0.15
1630,2024-06-02,C1681,P403,south,770.41,5,0.2
1631,2024-03-15,C2019,P437,EAST,964.09,4,1.5
1632,2023-06-04,C1280,P387,NORTH,992.76,3,0.05
1633,2024-03-01,C2115,P284,north,520.58,2,0.0
1634,2022-10-31,C2137,P234,north,696.34,3,0.15
1635,2024-01-14,C1427,P281,North,184.51,3,0.2
1636,2023-05-05,C2052,P211,east,856.56,4,0.2
1637,2023-12-28,C2162,P246,EAST,666.07,4,0.2
1638,2024-04-09,C1402,P274,NORTH,665.73,4,0.05
1639,2023-07-22,C1283,P401,NORTH,780.99,4,0.1
1640,2023-12-25,C1698,P240,EAST,516.25,3,0.2
1641,2022-02-09,C1664,P481,South,518.32,2,0.0
1642,2022-11-08,C1075,P259,SOUTH,116.46,2,0.2
1643,2022-01-13,C1347,P299,NORTH,900.12,4,0.1
1644,2023-03-14,C1885,P352,Wst,609.82,5,0.1
1645,2022-05-23,C1990,P320,Wst,967.07,4,1.5
1646,2022-03-06,C2032,P363,SOUTH,275.61,1,0.0
1647,2023-03-05,C1743,P450,NORTH,561.26,4,0.05
1648,2022-06-12,C1409,P229,south,441.73,3,0.1
1649,2022-06-05,C1222,P304,SOUTH,919.36,3,0.05
1650,2023-12-24,C1670,P348,west,69.92,5,0.05
1651,2024-03-18,C2034,P261,EAST,568.07,3,0.1
1652,2023-11-29,C1433,P486,South,99999.0,2,0.0
1653,2022-12-03,C1389,P232,South,943.35,5,0.0
1654,2023-10-23,C1728,P226,north,817.53,1,0.0
1655,2022-10-04,C1603,P223,west,229.22,1,0.15
1656,2024-02-10,C1079,P427,EAST,565.06,4,0.0
1657,2023-12-21,C1801,P269,NORTH,335.84,3,0.1
1658,2023-05-21,C1172,P212,east,447.03,3,0.2
1659,2022-03-10,C1895,P310,east,271.43,5,0.05
1660,2024-06-07,C1618,P298,west,230.77,4,0.15
1661,2023-06-13,C1323,P372,NORTH,663.23,5,0.1
1662,2022-10-31,C1128,P356,EAST,916.72,3,0.15
1663,2022-04-27,C2108,P341,Wst,919.9,2,0.2
1664,2024-06-08,C1014,P339,east,849.57,1,0.15
1665,2023-02-07,C1352,P390,NORTH,799.19,5,0.1
1666,2023-02-01,C1351,P286,West,628.85,3,0.15
1667,2024-01-11,C1669,P381,East,449.87,3,0.1
1668,2024-02-15,C1422,P486,South,342.27,3,0.0
1669,2024-03-29,C1474,P496,South,559.38,1,0.0
1670,2022-10-10,C1868,P482,EAST,846.23,3,0.15
1671,2023-06-28,C1518,P277,Wst,852.42,2,0.2
1672,2022-03-21,C1118,P287,east,459.97,3,0.0
1673,2022-04-08,,P240,south,887.24,5,0.0
1674,2023-02-09,C2018,P311,Wst,150.51,3,0.15
1675,2024-06-01,C1352,P274,South,373.95,4,0.1
1676,2022-09-04,C1277,P242,North,159.82,3,0.0
1677,2023-07-05,C1697,P326,north,196.66,4,0.2
1678,2023-01-16,C1722,P240,South,844.73,4,0.05
1679,2023-04-17,C1332,P325,East,978.35,2,0.0
1680,2023-12-15,C1564,P359,west,268.36,5,0.05
1681,2023-09-24,C1433,P422,east,643.22,1,0.1
1682,,C1056,P272,Wst,805.8,3,0.1
1683,2024-03-27,C1454,P280,east,156.52,5,0.15
1684,2023-04-23,C1151,P235,North,663.91,4,0.15
1685,2023-08-23,C1406,P333,North,-827.95,3,0.0
1686,2022-02-14,C1369,P457,west,379.05,2,0.05
1687,2023-10-17,C1363,P336,Wst,826.01,5,0.15
1688,2024-03-28,C1833,P487,NORTH,62.09,4,0.05
1689,2023-03-11,C1546,P267,NORTH,731.12,2,0.2
1690,2022-10-25,C1478,P226,North,237.37,5,0.05
1691,2022-02-22,C1611,P272,south,482.46,2,0.2
1692,2023-11-25,C2112,P211,north,799.44,3,0.15
1693,2022-01-12,C1202,P472,NORTH,938.43,2,0.05
1694,2023-12-31,C1491,P425,East,221.02,4,0.0
1695,2022-12-30,C1456,P382,South,587.15,5,0.15
1696,2023-01-09,C1471,P365,SOUTH,306.51,4,0.0
1697,2023-10-07,C2073,P338,east,877.99,1,0.0
1698,2023-08-29,C1344,P250,South,99999.0,2,0.05
1699,2023-05-29,C1807,P496,south,762.92,5,0.15
1700,2023-08-08,C1713,P444,WEST,229.92,3,0.1
1701,2022-10-08,C2197,P225,NORTH,180.99,3,0.05
1702,2022-10-14,C1109,P291,South,945.96,1,0.2
1703,2023-10-26,C1980,P387,Wst,435.88,4,0.2
1704,2022-10-16,C1738,P226,South,637.02,1,0.1
1705,2022-10-15,C1994,P246,east,560.59,1,0.2
1706,2022-11-17,C1998,P246,east,-299.11,1,0.15
1707,2022-05-12,C1843,P434,EAST,640.12,3,0.0
1708,2024-02-12,C1990,P344,east,373.97,3,0.0
1709,,C1927,P406,NORTH,802.9,2,0.0
1710,2022-01-23,C1396,P446,NORTH,413.15,3,0.15
1711,2022-02-16,C1598,P317,SOUTH,63.51,2,0.2
1712,2023-04-29,C1971,P202,South,156.3,2,0.1
1713,2022-10-13,C1311,P356,WEST,956.61,1,0.15
1714,2022-01-14,C1236,P234,east,928.89,1,0.1
1715,2024-01-09,C1115,P493,South,512.36,1,0.05
1716,2035-01-01,C1630,P329,EAST,595.86,2,0.15
1717,2022-07-30,C1383,P405,Wst,97.62,4,0.2
1718,2023-02-28,C1723,P335,WEST,-128.29,3,0.0
1719,2022-07-29,C1170,P297,East,386.1,4,0.15
1720,2024-01-12,C1628,P313,NORTH,859.16,4,0.05
1721,2022-06-01,C1936,P363,Wst,773.95,4,0.15
1722,2022-01-19,C1130,P262,SOUTH,644.05,2,0.1
1723,2024-02-19,C1818,P254,west,643.91,3,0.2
1724,,C1129,P376,west,595.26,5,0.1
1725,2023-06-09,C1124,P200,east,440.11,3,0.2
1726,2022-06-11,,P495,south,505.08,1,0.0
1727,2023-01-04,,P493,west,859.74,5,0.2
1728,2024-01-20,C1673,P408,East,498.32,4,0.05
1729,2023-12-11,C1540,P372,West,254.64,2,0.2
1730,,C2021,P442,north,293.28,4,0.05
1731,2023-08-30,C1068,P319,WEST,632.39,5,0.15
1732,2024-01-26,C2189,P259,SOUTH,500.59,4,0.15
1733,2023-04-07,C1213,P461,south,901.0,3,0.1
1734,2023-08-22,C2008,P484,EAST,642.4,4,0.0
1735,2023-01-07,C1749,P205,East,378.82,2,0.1
1736,2024-02-01,C1592,P368,north,463.62,1,0.15
1737,2022-11-01,C1840,P221,NORTH,767.6,2,0.1
1738,2022-06-03,C1020,P306,NORTH,218.36,2,0.15
1739,2024-05-11,C1326,P470,Wst,113.84,2,0.05
1740,2023-09-20,C1325,P322,EAST,495.28,1,0.05
1741,2023-05-02,C1168,P449,South,727.6,2,0.2
1742,2023-09-05,C1134,P313,South,751.14,1,0.2
1743,2022-08-26,C1702,P228,EAST,170.16,5,0.15
1744,2022-06-01,C2138,P239,EAST,124.63,3,0.1
1745,2022-09-30,C1311,P300,west,336.58,5,0.0
1746,2022-05-30,C1434,P309,north,625.21,5,0.0
1747,2023-10-31,C1893,P261,WEST,745.66,4,0.2
1748,2024-02-09,C1453,P401,East,840.34,1,0.2
1749,2023-11-23,C1421,P301,west,602.47,4,0.1
1750,2022-12-28,C1924,P366,east,486.97,5,0.05
1751,2024-02-08,C1792,P477,south,357.06,3,0.15
1752,2024-03-14,C1851,P299,north,976.78,3,0.0
1753,2022-04-01,C1112,P435,EAST,249.03,3,0.1
1754,2023-07-07,C1703,P484,East,56.07,1,0.05
1755,2022-05-17,C1486,P314,East,197.28,2,0.15
1756,2022-05-14,C1772,P228,WEST,414.3,4,0.0
1757,2023-05-13,C1287,P470,south,405.57,1,0.15
1758,2024-04-10,C1893,P373,north,511.24,1,0.1
1759,2022-03-12,C1921,P425,EAST,942.08,1,0.1
1760,2022-12-01,,P205,south,343.15,5,0.15
1761,2022-03-03,C1501,P461,South,564.83,5,0.1
1762,2023-02-27,,P421,Wst,821.17,4,0.05
1763,2023-10-05,C1152,P261,west,498.39,4,0.0
1764,2023-03-29,C1803,P332,east,271.46,5,0.0
1765,2022-01-19,C1048,P484,West,343.51,5,0.15
1766,2022-06-23,C1947,P362,NORTH,815.41,4,0.15
1767,2022-03-15,C1261,P292,WEST,491.44,5,0.1
1768,,C1029,P481,EAST,744.84,5,0.1
1769,2023-12-17,C1426,P280,South,848.99,3,0.1
1770,2024-02-11,C1170,P412,East,99999.0,2,0.0
1771,2022-09-07,C1361,P407,north,81.8,3,0.15
1772,2023-10-29,C1693,P401,east,502.5,3,0.05
1773,2024-02-03,C1267,P391,North,887.33,2,0.05
1774,2023-02-11,C1020,P497,NORTH,171.07,2,0.1
1775,2022-05-30,C1480,P259,west,633.73,3,0.05
1776,2023-06-04,C1646,P244,West,108.3,1,0.2
1777,2035-01-01,C1506,P326,east,201.81,2,0.0
1778,2022-05-30,C1824,P473,Wst,693.63,1,0.15
1779,2022-01-10,C2177,P418,EAST,210.06,4,0.2
1780,2022-12-18,C1212,P483,East,518.95,1,0.1
1781,2022-05-28,C1567,P430,East,595.46,4,0.05
1782,2022-03-02,C2176,P222,west,240.54,4,0.05
1783,2024-03-01,C1418,P240,South,165.78,1,0.15
1784,2024-02-18,C1644,P450,North,692.26,3,0.05
1785,2023-07-19,C1471,P299,Wst,401.62,1,0.0
1786,2024-05-05,C1442,P327,South,226.4,3,0.05
1787,2023-10-01,C1161,P413,North,123.66,2,0.15
1788,2022-10-18,,P429,WEST,702.96,4,0.2
1789,2022-07-26,C1127,P358,EAST,670.31,4,0.1
1790,2024-03-20,C2174,P435,east,450.15,1,0.15
1791,2024-01-21,C1723,P306,south,583.18,4,0.2
1792,2024-02-03,C1855,P317,west,699.83,2,0.15
1793,2023-12-11,C1575,P376,west,572.91,5,0.15
1794,2023-12-31,C1813,P310,east,328.45,3,0.1
1795,2024-02-29,C1582,P250,west,701.11,4,0.05
1796,2022-07-28,C1346,P381,West,760.5,2,0.2
1797,2023-02-01,C1134,P201,south,882.53,2,0.1
1798,2022-10-05,C2075,P281,north,479.33,4,0.2
1799,2023-10-14,C1063,P497,south,-688.87,4,0.15
1800,2023-04-11,C1390,P496,SOUTH,567.53,4,0.1
1801,2024-04-07,C1890,P405,East,-111.25,2,0.15
1802,2023-02-26,C2089,P293,NORTH,709.38,4,0.2
1803,2023-04-24,C1749,P453,west,711.62,1,0.1
1804,2023-04-02,C1788,P233,north,185.05,4,0.0
1805,2024-01-08,C1589,P489,North,475.61,3,0.0
1806,2023-07-22,C1725,P495,north,152.37,3,0.1
1807,2022-01-29,C1110,P363,NORTH,995.16,4,0.1
1808,2024-04-08,C1611,P222,west,509.78,2,0.05
1809,2023-09-08,C1097,P303,Wst,183.99,3,0.1
1810,2022-01-12,C1461,P374,east,825.65,4,0.2
1811,2022-01-10,C1193,P383,East,598.78,5,0.1
1812,2022-09-30,C1060,P448,south,162.74,1,0.0
1813,2022-10-09,C1453,P258,South,-223.97,2,0.0
1814,2024-04-16,C2183,P465,North,579.07,4,0.0
1815,2022-10-20,C1600,P348,east,651.25,5,0.2
1816,2023-03-28,C1378,P296,north,789.66,2,0.0
1817,2023-04-19,C1474,P431,WEST,246.34,1,0.15
1818,2023-04-03,C2179,P439,Wst,239.13,4,0.2
1819,2023-07-20,C1459,P276,East,413.91,3,0.15
1820,2024-05-09,C1526,P389,North,186.52,1,0.15
1821,2023-02-24,C1117,P223,NORTH,256.5,5,0.05
1822,2022-05-06,C2179,P375,West,385.34,2,0.15
1823,2022-12-10,C1344,P234,south,570.84,5,0.0
1824,2022-12-05,C1965,P443,East,-398.73,3,0.15
1825,2024-03-17,C1963,P234,East,433.48,4,0.0
1826,2022-06-23,C1896,P437,east,88.5,1,0.2
1827,2022-12-01,C1563,P220,south,476.43,2,0.1
1828,2022-01-11,C1051,P405,south,515.02,5,0.0
1829,2024-01-14,C1042,P219,West,810.79,3,0.2
1830,2023-03-13,C1798,P220,South,145.53,5,0.1
1831,2023-03-05,C2085,P230,south,659.79,5,0.15
1832,2023-04-03,C2141,P358,South,561.05,3,0.1
1833,2024-01-01,C2010,P376,EAST,417.17,1,0.0
1834,2022-06-20,C1530,P421,east,626.73,2,0.2
1835,2023-02-02,C1608,P354,EAST,103.96,3,0.15
1836,2022-07-11,,P371,Wst,756.37,4,0.0
1837,2024-03-24,C1421,P371,West,259.31,2,0.05
1838,2023-11-20,C1467,P253,NORTH,90.11,2,0.1
1839,2023-03-22,C1469,P258,west,658.64,3,0.0
1840,2022-09-24,C1759,P221,East,826.09,5,0.05
1841,2022-04-28,C1730,P354,North,829.04,3,0.2
1842,2024-03-05,C1541,P309,EAST,110.41,5,0.2
1843,2024-02-22,C1999,P265,Wst,785.59,5,0.05
1844,2023-11-02,C1411,P284,EAST,424.43,3,0.1
1845,2022-03-29,C1156,P255,West,141.33,3,0.2
1846,2023-09-24,C1622,P324,NORTH,664.78,2,0.05
1847,2022-10-20,C2128,P471,north,790.18,3,0.0
1848,2024-03-22,C1551,P382,North,135.83,2,0.2
1849,2023-04-04,C1413,P284,NORTH,659.88,4,0.15
1850,2023-03-10,C1589,P441,West,459.7,2,0.15
1851,2023-08-20,C1811,P201,SOUTH,907.34,3,0.15
1852,2022-06-14,C2094,P320,East,147.52,5,0.05
1853,2023-04-02,C2150,P277,east,363.84,1,0.1
1854,2022-06-12,C1808,P268,NORTH,542.41,2,0.05
1855,2022-01-04,C1172,P254,North,597.26,3,0.2
1856,2023-11-04,C1824,P403,west,969.98,1,0.2
1857,2024-02-19,C1028,P204,south,227.71,3,0.0
1858,2023-07-31,C1843,P474,WEST,278.65,5,0.2
1859,2024-06-12,C2158,P257,south,490.29,3,0.2
1860,2022-08-21,C1631,P398,north,429.37,5,0.05
1861,2022-10-15,C1912,P233,SOUTH,296.18,5,0.05
1862,2024-02-15,C1715,P326,WEST,980.71,3,0.15
1863,2023-03-22,C1027,P313,East,523.45,4,0.1
1864,2023-07-25,C1715,P436,North,385.65,1,0.15
1865,2024-05-15,C1898,P295,WEST,116.26,4,0.1
1866,,C2146,P479,NORTH,849.37,5,0.05
1867,2023-07-09,C1308,P466,NORTH,695.36,4,0.2
1868,2022-04-18,C2034,P397,West,564.12,4,0.2
1869,2023-07-20,C2123,P363,west,733.6,5,0.2
1870,2022-01-01,C1488,P243,South,475.67,3,0.05
1871,2023-07-15,C1030,P425,East,-557.51,4,0.2
1872,2023-07-17,C2115,P212,west,274.88,3,0.15
1873,2022-09-10,C1586,P429,Wst,474.83,5,0.05
1874,2023-03-09,C1025,P346,west,870.08,4,0.2
1875,2023-03-09,C1150,P296,West,479.55,2,0.1
1876,2022-01-10,C1307,P349,SOUTH,140.3,3,0.15
1877,2023-12-01,C2132,P220,East,667.19,4,0.1
1878,2023-01-16,C1144,P330,north,723.88,1,0.2
1879,2022-09-02,C1704,P296,North,523.06,3,0.2
1880,2023-07-08,C1733,P351,east,290.38,5,0.0
1881,2023-02-11,C1452,P476,south,768.58,4,0.0
1882,2023-11-07,C1215,P493,EAST,167.59,3,0.1
1883,2022-04-18,C1833,P319,SOUTH,476.33,5,0.2
1884,2023-12-07,C1833,P378,north,801.4,1,0.05
1885,2023-01-14,C1123,P418,south,573.33,4,0.15
1886,2022-11-01,C1922,P217,SOUTH,561.53,4,0.05
1887,,C1433,P425,north,792.2,1,0.05
1888,2022-01-10,C2018,P246,Wst,323.82,5,0.15
1889,2024-02-28,C1827,P457,east,890.92,3,0.1
1890,2023-04-22,C1863,P274,south,58.47,4,0.2
1891,2022-08-07,C1784,P250,NORTH,222.04,4,0.05
1892,2024-01-18,C1415,P250,WEST,585.91,3,0.15
1893,2023-08-15,C1988,P397,EAST,470.05,5,0.1
1894,2022-01-04,C1361,P353,South,593.18,5,0.1
1895,2024-03-27,C1117,P273,NORTH,437.22,3,0.05
1896,2022-01-07,C1826,P254,East,624.05,5,0.1
1897,2024-06-04,C1144,P281,East,174.97,4,0.15
1898,2023-10-07,C1964,P291,East,751.54,1,0.05
1899,2023-01-09,C1050,P349,SOUTH,152.22,3,0.05
1900,2022-05-30,C1442,P483,SOUTH,311.21,5,0.0
1901,2024-06-16,C1735,P407,South,916.07,3,0.0
1902,2023-07-12,C2068,P241,Wst,983.23,2,0.0
1903,2022-10-20,C1584,P273,West,913.66,1,0.2
1904,2022-06-27,C1416,P357,East,446.83,2,0.0
1905,2023-09-13,C2070,P224,South,430.74,3,0.15
1906,2022-03-21,C1774,P360,south,532.93,3,0.1
1907,2022-07-20,C1012,P452,EAST,670.29,1,0.15
1908,2023-06-27,C1815,P493,north,429.41,2,0.0
1909,2022-10-08,C1667,P287,NORTH,510.01,3,0.1
1910,2023-06-17,C1542,P357,South,946.13,1,0.1
1911,2022-01-29,C1976,P254,west,154.53,5,0.2
1912,2023-12-09,C2147,P292,South,134.94,1,0.0
1913,2023-03-29,C1568,P441,South,137.68,3,0.05
1914,2023-11-28,C1221,P314,north,892.09,5,0.2
1915,2023-03-24,C2021,P281,SOUTH,868.5,3,0.0
1916,2022-10-26,C1286,P251,North,722.36,1,0.15
1917,2024-06-18,C1952,P265,Wst,367.84,5,0.1
1918,2022-12-13,C1670,P323,WEST,249.76,2,0.15
1919,2022-02-03,C1992,P482,SOUTH,82.74,2,0.15
1920,2023-12-11,C1095,P382,south,55.28,4,0.15
1921,2023-08-17,C2052,P405,West,527.19,5,0.15
1922,2023-04-05,C1230,P202,east,688.57,2,0.05
1923,2023-06-02,C2050,P330,South,681.6,2,0.15
1924,2024-02-17,C1371,P216,Wst,486.38,2,0.05
1925,2023-04-28,C1438,P303,SOUTH,245.64,4,0.0
1926,2023-03-26,C1048,P225,North,104.33,4,0.15
1927,2024-04-17,C1787,P369,Wst,488.93,3,0.0
1928,2023-09-13,C1018,P464,East,-513.29,2,0.2
1929,2022-07-17,C1219,P267,north,500.82,4,0.0
1930,2023-02-22,C1366,P308,SOUTH,158.36,1,0.0
1931,2024-03-16,C1205,P435,East,763.0,2,0.2
1932,2022-11-15,C1315,P390,east,148.57,3,0.05
1933,2022-02-23,C2069,P300,NORTH,634.75,1,0.15
1934,2023-03-21,C1852,P481,East,249.99,4,0.05
1935,2023-01-04,C2062,P448,West,516.38,3,0.0
1936,2022-12-12,C1783,P314,south,807.68,1,0.2
